file,text
004_004418.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004419.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004420.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004421.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004422.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004423.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004424.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004425.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004426.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004427.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004428.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004429.mp3,"British punk nonlegends The Spunk Lads stopped by WFMU to mark their fifth official last show ever. The self-proclaimed founders of punk have eluded notice from the press and recording industry, trudging along half bitter drunk and half drunk on bitters between Brooklyn and Blighty for more than 30 years, but now are apparently calling it a day. They played some songs, they trashed the studio, they almost answered questions. Engineered by Gil Shuster. http://www.wfmu.org/playlists/shows/29345; genre Rock; styles Punk, Rock; tags the spunk lads"
004_004430.mp3,"This Brooklyn-based 4-piece sounds like no other band out there these days. They call to mind bands like Mission of Burma and Volcano Suns with a dash of Television and Crazy Horse. Their demo was one of my Best Faves of 2003 -- tune in and hear why! Engineered by Diane Farris. http://wfmu.org/playlists/shows/10215; genre Rock; styles Post-Punk, Rock, Punk; tags the tokeleys"
004_004442.mp3,"genre Spoken; styles Radio, Spoken, Interview; tags tom carter"
004_004447.mp3,"genre Folk; styles Folk; tags guitar, folk, acoustic guitar, manhattan, twi the humble feather"
004_004449.mp3,"genre Folk; styles Folk; tags guitar, folk, acoustic guitar, manhattan, twi the humble feather"
004_004451.mp3,"genre Folk; styles Folk; tags guitar, folk, acoustic guitar, manhattan, twi the humble feather"
004_004452.mp3,"genre Folk; styles Folk; tags guitar, folk, acoustic guitar, manhattan, twi the humble feather"
004_004465.mp3,"genre Rock; styles Punk, Rock; tags urinals"
004_004467.mp3,"genre Rock; styles Punk, Rock; tags urinals"
004_004470.mp3,"genre Spoken; styles Radio, Spoken, Interview; tags urinals"
004_004471.mp3,"genre Rock; styles Punk, Rock; tags urinals"
004_004472.mp3,"genre Experimental; styles Experimental, Drone; tags vibracathedral orchestra"
004_004505.mp3,"tags san francisco, wildildlife"
004_004506.mp3,"http://creativecommons.org/licenses/by-nc-sa/3.0/ http://www.myspace.com/learnwithxela; styles Ambient Electronic, Drone, Experimental, Electronic; tags xela"
004_004513.mp3,"Marcia Bassett and Tom Carter, guitars. Engineered by Glenn Luttman at WFMU; genre Experimental; styles Experimental, Drone; tags zaika"
004_004514.mp3,"genre Experimental; styles Experimental, Audio Collage; tags blanketship"
004_004515.mp3,"San Francisco's Citay stop by the WFMU studios for their second appearance, this time on the triumphant heels of their latest release Little Kingdom . Expect multi-layered, orchestrated psychedelia full of delicious hooks. (http://wfmu.org/playlists/shows/26689) A live set from Mos Ontologica is also featured from this show; genre Rock; styles Rock; tags san francisco, citay"
004_004516.mp3,"Legendary Pittsburgh garage rockers The Cynics have been around for 2 decades cranking out solid 6Ts influenced punk and pop. The songwriting, singing, and playing is all top notch. live set from the CYNICS (unplugged) engineered by Dave Amels assisted by Stu Rutherford and Mike Sinocchi Mike Kastelic - Vocals/harmonica Gregg Kostelich - Guitar/vocals with Stephen May & Joe Emery - percussion (http://www.wfmu.org/playlists/shows/24808); genre Rock; styles Rock, Garage; tags the cynics"
004_004517.mp3,"genre International; styles International; tags pop, khmer, rock, cambodia, dengue fever"
004_004518.mp3,"This wild and crazy foursome from Washington D.C. bring their fuzzed out garage/R&B to the WFMU studios, where the halls are no longer safe! Engineers: Trent Wolbe, Diane Farris, Recorded May 9 Ginger Richards - Guitar/Vox Michael Sullivan - Drums Matthew Sullivan - Bass Sean Crowley - Guitar/Vox (http://www.wfmu.org/playlists/shows/27311); genre Rock; styles Rock; tags the hall monitors"
004_004523.mp3,genre Rock; styles Rock; tags killdozer
004_004524.mp3,"Echo Park's Rainbow Arabia rolled up to WFMU with a U-Haul full of gear at 9 in the morning this Monday to record a set for my show and it was like some sort of middle eastern acid-washed troupe from the future-past had landed on Montgomery street: neon-polka-dotted Arabic Casio keyboards, a mini percussion rack that could have belonged to either Jamie Lidell or my 4-year-old cousin, and a bunch of cutouts of safari animals. And that's pretty much what they sounded like: awesome. Husband and wife Danny (who you may know from Whiskey Biscuits) and Tiffany requested that I turn on the hip-hop bass filter to really get the radio audience jumping, and it really did. Just listen, you'll be glad you did. Engineered by Trent Wolbe. http://blog.wfmu.org/freeform/2008/10/the-blasting-ps.html http://www.wfmu.org/playlists/shows/29015; styles Rock, Experimental, Electronic; tags rainbow arabia"
004_004532.mp3,"This is an alternate version of a released track. It is a live recording that Br'er did on their first tour at a recording studio in the middle of Mesa, Arizona; tags brer"
004_004533.mp3,"This is an alternate version of a song released on a single Girl Married Girl , a 7-inch split with Hermit Thrushes; tags brer"
004_004534.mp3,"This track was originally recorded during the ""Of Shemales and Kissaboos"" sessions but was left off because of continuity issues; tags brer"
004_004535.mp3,"""I Might Be a Jew But I still Love you For Christmas"" is an unreleased Holiday song, one of the first Br'er songs ever written; styles Experimental, Novelty, Easy Listening, Sound Effects, Holiday; tags holiday music, brer"
004_004541.mp3,"genre Rock; styles Rock; tags san francisco, wildildlife"
004_004697.mp3,genre Electronic; styles Electronic; tags dan friel
004_004706.mp3,"live version of a song from the 7'' on White Denim (2003); genre Jazz; styles Jazz: Out, Jazz; tags barnacled"
004_004713.mp3,"genre Rock; styles Psych-Rock, Rock; tags san francisco, wooden shjips"
004_004714.mp3,"styles Pop, Rock; tags london, le volume courbe, my bloody valentine"
004_004715.mp3,"styles Pop, Rock; tags london, le volume courbe, my bloody valentine"
004_004721.mp3,"styles Pop, Rock; tags london, le volume courbe, my bloody valentine"
004_004722.mp3,"styles Pop, Rock; tags london, le volume courbe, my bloody valentine"
004_004723.mp3,"styles Pop, Rock; tags london, le volume courbe, my bloody valentine"
004_004736.mp3,genre Electronic; styles Electronic; tags fuck buttons
004_004751.mp3,"Just when it seemed things had cooled down to a comfortable post-midnight temperature, The Bad Trips fired off a batch of stage-melting psychedelic nightcaps to round out WFMU's SXSW showcase in Austin last Friday night. This Ventura, CA, instrumental outfit is the new project of Grady Runyan, formerly of mid-90s Bay Area psych-punk riffers Monoshock. Grady plays electric/ebow/delay guitar backed by Jeff Grimes on guitar/bass, Gordon Roberts on bass/viola, and drummer Bob Anderson. http://blog.wfmu.org/freeform/2008/03/the-bad-trips-t.html; genre Rock; styles Psych-Rock, Rock; tags los angeles, the bad trips"
004_004753.mp3,"If you've listened to WFMU for any large chunk of time, chances are you've run into the recorded work of Carla Bozulich. Her 2006 album ""Evangelista"" ended up on a couple of peoples ' Top 10 lists of 2006 . She also played live on Brian's show that year, and her new album ""Hello Voyager,"" recorded with her band Evangelista, is making its rounds on the 'FMU programming grid right now. Now available to you, the patient blog-reading and listening public, is Evangelista's entire performance at the WFMU South By Southwest showcase on March 14th at Spiro's in Austin. Perhaps not-so-coincidentally, the band is used to playing in darkness, which made the pink-lit outdoor stage at Spiro's a bit of a change of pace for the band. All of Carla's music is powerful and haunting, and that's especially true in her live performance. But a heavy dose of twisted humor shines through when she plays live that isn't totally apparent in her albums. She's constantly sporting a devilly grin and cracking half-jokes in between fits of all other kinds of emotion. It's a dark and strange ride - listen for all sorts of weird and fantastically played instrumentation: cymbals attached to a rubber strap and dropped, toy telephones being crooned into, cellos being beaten in submission, and the actual stage structure being used as a percussive element by the bandleader herself. Also, the Low cover, if you haven't heard it yet, is unmissable. http://blog.wfmu.org/freeform/2008/03/live-from-austi.html; genre Experimental; styles Avant-Garde, Experimental; tags carla bozulichs evangelista"
004_004758.mp3,"If you've listened to WFMU for any large chunk of time, chances are you've run into the recorded work of Carla Bozulich. Her 2006 album ""Evangelista"" ended up on a couple of peoples ' Top 10 lists of 2006 . She also played live on Brian's show that year, and her new album ""Hello Voyager,"" recorded with her band Evangelista, is making its rounds on the 'FMU programming grid right now. Now available to you, the patient blog-reading and listening public, is Evangelista's entire performance at the WFMU South By Southwest showcase on March 14th at Spiro's in Austin. Perhaps not-so-coincidentally, the band is used to playing in darkness, which made the pink-lit outdoor stage at Spiro's a bit of a change of pace for the band. All of Carla's music is powerful and haunting, and that's especially true in her live performance. But a heavy dose of twisted humor shines through when she plays live that isn't totally apparent in her albums. She's constantly sporting a devilly grin and cracking half-jokes in between fits of all other kinds of emotion. It's a dark and strange ride - listen for all sorts of weird and fantastically played instrumentation: cymbals attached to a rubber strap and dropped, toy telephones being crooned into, cellos being beaten in submission, and the actual stage structure being used as a percussive element by the bandleader herself. Also, the Low cover, if you haven't heard it yet, is unmissable. http://blog.wfmu.org/freeform/2008/03/live-from-austi.html; genre Experimental; styles Avant-Garde, Experimental; tags carla bozulichs evangelista"
004_004770.mp3,"genre Rock; styles Indie-Rock, Rock; tags slowcore, low"
004_004772.mp3,"genre Rock; styles Indie-Rock, Rock; tags slowcore, low"
004_004773.mp3,"genre Rock; styles Indie-Rock, Rock; tags slowcore, low"
004_004774.mp3,"genre Rock; styles Indie-Rock, Rock; tags slowcore, low"
004_004775.mp3,"genre Rock; styles Indie-Rock, Rock; tags slowcore, low"
004_004776.mp3,"I'll say right up front that having David Fair explain to me how he installed a Diet Pepsi fountain for his wedding guests (it went flat) was far more enlightening than any panel at SXSW could have been. When Half Japanese took the stage at Spiro's Friday night and blew into the first measures of ""Firecracker"", the whole of the crowd (which included entire bands of disciples like Times New Viking, Yo La Tengo, Psychedelic Horseshit) had smiles stretched ear to ear. And what a set it was. Not only did onlookers at WFMU's first ever showcase/broadcast in Austin get to see both Jad and David Fair onstage again, but they saw them in absolutely astounding mode. For over a half hour the group lurched through total classics: ""Thing With a Hook"", ""Nicole Told Me"", ""I'll Change My Style"" all the way through the burning impromptu finale of the 13th Floor Elevators' ""You're Gonna Miss Me"". What made the set extra special (besides Jad's spastic strumming on his red mini-electric axe and David's full on dance invocations of Timothy Carey ala World's Greatest Sinner ) was the presence of a classic era lineup that included Mark Jickling, John Moreman, Rick and John Dreyfuss and extra 2nd sax from guest Ira Kaplan. Pure joy. I will say though, I was bummed a bit afterwards when Ira showed me the setlist and the tunes that got cut due to time constraints, but happy to say I caught a bunch of them the next day at Half Jap's Waterloo Records in-store. More SXSW archives, photos, and video to come, but let's drop a pile of MP3s right off the bat from the Band Who Would Be King (sorry though, we have to cut the Roky cover!). Thanks to WFMU Free Music Archivist Jason for the slice and dice. http://blog.wfmu.org/freeform/2008/03/half-japanese-a.html; genre Rock; styles Rock; tags half japanese"
004_004789.mp3,"genre Rock; styles Indie-Rock, Rock; tags mink lungs"
004_004790.mp3,"While the Hank IV may have raised the ire of anyone showing up to see Bocephus' grandson (sorry, these guys have interrupted that particular line) they put on one hell of a rocking performance. Singer Bob McDonald (ex-the Denver hardcore band Bum Kon who have a reissue due imminently) has just become ambulatory after screwing up his knee a few months back in San Francisco with one of his trademark stage pirouettes; while we didn't get the fully unhinged dance party that is Bob (Siltblog once likened his moves to a cross between Sally Can't Dance Lou Reed, Ian Curtis, and the robot from Lost In Space ) we saw him pretty amped up there dragging that leg thing all over the place. Though of course he did spend some fair time checking out the floor as well (picture by BT). Terminal Boredom: ""What teacher's lounge did these guys meet in?"" We love the Hank IV, thanks to them for allowing us to post these MP3s; genre Rock; styles Rock; tags san francisco, hank iv"
004_004792.mp3,"While the Hank IV may have raised the ire of anyone showing up to see Bocephus' grandson (sorry, these guys have interrupted that particular line) they put on one hell of a rocking performance. Singer Bob McDonald (ex-the Denver hardcore band Bum Kon who have a reissue due imminently) has just become ambulatory after screwing up his knee a few months back in San Francisco with one of his trademark stage pirouettes; while we didn't get the fully unhinged dance party that is Bob (Siltblog once likened his moves to a cross between Sally Can't Dance Lou Reed, Ian Curtis, and the robot from Lost In Space ) we saw him pretty amped up there dragging that leg thing all over the place. Though of course he did spend some fair time checking out the floor as well (picture by BT). Terminal Boredom: ""What teacher's lounge did these guys meet in?"" We love the Hank IV, thanks to them for allowing us to post these MP3s; genre Rock; styles Rock; tags san francisco, hank iv"
004_004794.mp3,"While the Hank IV may have raised the ire of anyone showing up to see Bocephus' grandson (sorry, these guys have interrupted that particular line) they put on one hell of a rocking performance. Singer Bob McDonald (ex-the Denver hardcore band Bum Kon who have a reissue due imminently) has just become ambulatory after screwing up his knee a few months back in San Francisco with one of his trademark stage pirouettes; while we didn't get the fully unhinged dance party that is Bob (Siltblog once likened his moves to a cross between Sally Can't Dance Lou Reed, Ian Curtis, and the robot from Lost In Space ) we saw him pretty amped up there dragging that leg thing all over the place. Though of course he did spend some fair time checking out the floor as well (picture by BT). Terminal Boredom: ""What teacher's lounge did these guys meet in?"" We love the Hank IV, thanks to them for allowing us to post these MP3s; genre Rock; styles Rock; tags san francisco, hank iv"
004_004795.mp3,"While the Hank IV may have raised the ire of anyone showing up to see Bocephus' grandson (sorry, these guys have interrupted that particular line) they put on one hell of a rocking performance. Singer Bob McDonald (ex-the Denver hardcore band Bum Kon who have a reissue due imminently) has just become ambulatory after screwing up his knee a few months back in San Francisco with one of his trademark stage pirouettes; while we didn't get the fully unhinged dance party that is Bob (Siltblog once likened his moves to a cross between Sally Can't Dance Lou Reed, Ian Curtis, and the robot from Lost In Space ) we saw him pretty amped up there dragging that leg thing all over the place. Though of course he did spend some fair time checking out the floor as well (picture by BT). Terminal Boredom: ""What teacher's lounge did these guys meet in?"" We love the Hank IV, thanks to them for allowing us to post these MP3s; genre Rock; styles Rock; tags san francisco, hank iv"
004_004796.mp3,"While the Hank IV may have raised the ire of anyone showing up to see Bocephus' grandson (sorry, these guys have interrupted that particular line) they put on one hell of a rocking performance. Singer Bob McDonald (ex-the Denver hardcore band Bum Kon who have a reissue due imminently) has just become ambulatory after screwing up his knee a few months back in San Francisco with one of his trademark stage pirouettes; while we didn't get the fully unhinged dance party that is Bob (Siltblog once likened his moves to a cross between Sally Can't Dance Lou Reed, Ian Curtis, and the robot from Lost In Space ) we saw him pretty amped up there dragging that leg thing all over the place. Though of course he did spend some fair time checking out the floor as well (picture by BT). Terminal Boredom: ""What teacher's lounge did these guys meet in?"" We love the Hank IV, thanks to them for allowing us to post these MP3s; genre Rock; styles Rock; tags san francisco, hank iv"
004_004797.mp3,"While the Hank IV may have raised the ire of anyone showing up to see Bocephus' grandson (sorry, these guys have interrupted that particular line) they put on one hell of a rocking performance. Singer Bob McDonald (ex-the Denver hardcore band Bum Kon who have a reissue due imminently) has just become ambulatory after screwing up his knee a few months back in San Francisco with one of his trademark stage pirouettes; while we didn't get the fully unhinged dance party that is Bob (Siltblog once likened his moves to a cross between Sally Can't Dance Lou Reed, Ian Curtis, and the robot from Lost In Space ) we saw him pretty amped up there dragging that leg thing all over the place. Though of course he did spend some fair time checking out the floor as well (picture by BT). Terminal Boredom: ""What teacher's lounge did these guys meet in?"" We love the Hank IV, thanks to them for allowing us to post these MP3s; genre Rock; styles Rock; tags san francisco, hank iv"
004_004804.mp3,"by Brian Turner via WFMU's Beware of the Blog! Harvey Milk are without a doubt one band I am obsessed with, and the funny thing is that most people I meet who are fans of them are also obsessed with them; it seems that there are few casual listeners to their music. Born in Athens, GA in the early 1990's, they issued a slew of records that should have been recognized much more than they were; their non-peggability probably hurt their public/press profile, not to mention the neo-Barrett psychedelia that was emerging from their hometown overshadowing them somewhat in the scheme of collegiate radio. But what amazing records, and thanks to people like Chunklet , Relapse , tUMULT and others, the microscope once again has turned to them in the last few years and they've come back into action fully. I finally saw them for the first time a few years ago at Tonic opening for Khanate, and it remains one of my favorite live show memories. They sucked the oxygen out of the air for minutes at a time; extended passages of silence give way to crushing, Melvinsy swaths of pure majestic overload; singer/guitarist Creston issued forth gutteral vocals like he was fronting Lynard Skynard slowed down to 16 RPM. Muzzy chords would just loom ominously over the room for what seemed like an eternity and then they'd crack open into propulsive Thin Lizzy mode and change bizarre time signatures on a dime and sounded just fantastic. When asked if they could get on WFMU's SXSW bill for March, I couldn't have been more thrilled. We had a close call getting HM on my show a few years back but some crossed signals confused their show-up time with their club soundcheck; my engineer had by then gone home and I was devastated. But now, having the band show up and kick off the proceedings at Spiro's first on the bill (sorry about the club's drink ticketkeeper being AWOL, Stephen!) was a total freakin' dream come true. With Joe Preston (Melvins/Thrones) on 2nd guitar! What a way to start an evening; genre Rock; styles Rock; tags harvey milk"
004_004827.mp3,"Engineered by Richard Ruscinovich http://creativecommons.org/licenses/by-nc-sa/3.0/; styles Post-Punk, Rock, Punk, Electronic; tags brooklyn, parts and labor"
004_004828.mp3,"Engineered by Richard Ruscinovich http://creativecommons.org/licenses/by-nc-sa/3.0/; genre Rock; styles Rock; tags brooklyn, parts and labor"
004_004830.mp3,"Engineered by Richard Ruscinovich http://creativecommons.org/licenses/by-nc-sa/3.0/; genre Rock; styles Rock; tags brooklyn, parts and labor"
004_004831.mp3,"Engineered by Richard Ruscinovich http://creativecommons.org/licenses/by-nc-sa/3.0/; styles Post-Punk, Rock, Punk, Electronic; tags brooklyn, parts and labor"
004_004853.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004854.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004855.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004856.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004857.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004858.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004859.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004860.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004861.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004862.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004868.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004869.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004870.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004871.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004872.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004883.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004884.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004885.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004886.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004887.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004888.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004889.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004890.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004891.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004892.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004893.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004894.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004895.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004896.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004897.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004913.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004914.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004915.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004916.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004917.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004918.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004919.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004920.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004921.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004922.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004933.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004934.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004935.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004936.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004937.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004943.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004944.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004945.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004946.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004947.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004958.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004959.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004960.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004961.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004962.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004963.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004964.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004965.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004966.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004967.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004968.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004969.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004970.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004971.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004972.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004973.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004974.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004975.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004976.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004977.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004978.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004979.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004980.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004981.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004982.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004983.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004984.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004985.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004986.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004987.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004988.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
004_004989.mp3,"styles Experimental, Radio, Spoken, Field Recordings; tags the conet project"
